Model:	LI-7820
SN:	TG20-01377
Software Version:	2.3.8
Timestamp:	2025-10-16 08:50:41
Timezone:	Etc/UTC
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1760623330	412559032	186912	0	"lab-3_baseline"	2025-10-16	14:02:10	237.29861	1.6310918	39.649	55.001	28.0184	39.7714	0.000539832	37.6758	54.5005	-24.1	0.0446561	24.2124	240
DATA	1760623331	412559032	186922	0	"lab-3_baseline"	2025-10-16	14:02:11	237.17686	1.755708	39.6486	55.001	28.0192	39.7714	0.000539079	37.6753	54.5005	21	0.0446561	24.2121	105
DATA	1760623332	412446022	186932	0	"lab-3_baseline"	2025-10-16	14:02:12	236.6954	1.6973693	39.6493	55.001	28.0174	39.7714	0.00053893	37.6757	54.5005	-23.5	0.0446561	24.2118	209
DATA	1760623333	412446022	186942	0	"lab-3_baseline"	2025-10-16	14:02:13	236.21449	1.6788424	39.6494	55.001	28.0155	39.7714	0.000539428	37.677	54.5005	12.4	0.0446561	24.2116	200
DATA	1760623334	412446022	186952	0	"lab-3_baseline"	2025-10-16	14:02:14	235.90617	1.6629773	39.6486	55.001	28.0166	39.7714	0.000538861	37.6776	54.5005	9.4	0.0446561	24.2116	221
DATA	1760623335	412333011	186962	0	"lab-3_baseline"	2025-10-16	14:02:15	235.51488	1.708137	39.6496	55.001	28.0155	39.7714	0.000539676	37.6779	54.5005	-6.9	0.0446561	24.2122	209
DATA	1760623336	412333011	186972	0	"lab-3_baseline"	2025-10-16	14:02:16	235.02954	1.6467384	39.6496	55.001	28.0164	39.7714	0.000539949	37.677	54.5005	-0.8	0.0446561	24.2124	207
DATA	1760623337	412333011	186982	0	"lab-3_baseline"	2025-10-16	14:02:17	234.62836	1.6568317	39.6491	55.001	28.0169	39.7714	0.000539997	37.6737	54.5005	8.3	0.0446561	24.2126	226
DATA	1760623338	412218093	186992	0	"lab-3_baseline"	2025-10-16	14:02:18	234.49232	1.6052021	39.6483	55.001	28.0168	39.7714	0.000540021	37.6755	54.5005	-2.4	0.0446561	24.2126	226
DATA	1760623339	412218093	187002	0	"lab-3_baseline"	2025-10-16	14:02:19	234.23056	1.6831776	39.6498	55.001	28.0173	39.7714	0.000538808	37.6752	54.5005	-10.6	0.0446561	24.2126	 41
DATA	1760623340	412218093	187012	0	"lab-3_baseline"	2025-10-16	14:02:20	233.54646	1.6163729	39.6494	55.001	28.0171	39.7714	0.00053916	37.6742	54.5005	-17.3	0.0446561	24.2126	227
DATA	1760623341	412106990	187022	0	"lab-3_baseline"	2025-10-16	14:02:21	233.36853	1.57894	39.6501	55.001	28.0164	39.7714	0.000539562	37.677	54.5005	17.2	0.0446561	24.2116	 86
DATA	1760623342	412106990	187032	0	"lab-3_baseline"	2025-10-16	14:02:22	233.03064	1.669048	39.6486	55.001	28.0178	39.7714	0.000539068	37.674	54.5005	5.1	0.0446561	24.2115	 87
DATA	1760623343	412106990	187042	0	"lab-3_baseline"	2025-10-16	14:02:23	232.46541	1.7279828	39.6498	55.001	28.0169	39.7714	0.000540829	37.6753	54.5005	-27	0.0446561	24.2119	212
DATA	1760623344	412002086	187052	0	"lab-3_baseline"	2025-10-16	14:02:24	232.09782	1.6072361	39.6488	55.001	28.0153	39.7714	0.000538659	37.6758	54.5005	-8.2	0.0446561	24.2118	245
DATA	1760623345	412002086	187062	0	"lab-3_baseline"	2025-10-16	14:02:25	231.65546	1.6197759	39.6491	55.001	28.0164	39.7714	0.000539915	37.6757	54.5005	-36.8	0.0446561	24.2129	 58
DATA	1760623346	412002086	187072	0	"lab-3_baseline"	2025-10-16	14:02:26	231.39349	1.6462176	39.6493	55.001	28.0146	39.7714	0.000539246	37.6777	54.5005	49.3	0.0446561	24.2126	  3
DATA	1760623347	411880970	187082	0	"lab-3_baseline"	2025-10-16	14:02:27	231.24567	1.5934657	39.6485	55.001	28.0168	39.7714	0.000541055	37.6772	54.5005	16.3	0.0446561	24.2122	  5
DATA	1760623348	411880970	187092	0	"lab-3_baseline"	2025-10-16	14:02:28	230.77785	1.6627834	39.6501	55.001	28.0159	39.7714	0.000539125	37.6761	54.5005	-9.3	0.0446561	24.2122	  5
DATA	1760623349	411880970	187102	0	"lab-3_baseline"	2025-10-16	14:02:29	230.47545	1.5492965	39.6496	55.001	28.0183	39.7714	0.000538552	37.676	54.5005	-50.2	0.0446561	24.2119	  7
DATA	1760623350	411770105	187112	0	"lab-3_baseline"	2025-10-16	14:02:30	229.98044	1.7171313	39.6491	55.001	28.0171	39.7714	0.00053822	37.6744	54.5005	-0.7	0.0446561	24.2122	159
DATA	1760623351	411770105	187122	0	"lab-3_baseline"	2025-10-16	14:02:31	229.68828	1.6164072	39.6485	55.001	28.0181	39.7714	0.000538089	37.6732	54.5005	0.8	0.0446561	24.2118	195
DATA	1760623352	411770105	187132	0	"lab-3_baseline"	2025-10-16	14:02:32	229.21228	1.7132018	39.6486	55.001	28.0176	39.7714	0.000539593	37.6754	54.5005	-6.6	0.0446561	24.2121	230
DATA	1760623353	411652088	187142	0	"lab-3_baseline"	2025-10-16	14:02:33	228.99889	1.5796928	39.6483	55.001	28.0186	39.7714	0.000540067	37.6749	54.5005	-39.8	0.0446561	24.2119	 90
DATA	1760623354	411652088	187152	0	"lab-3_baseline"	2025-10-16	14:02:34	228.60439	1.5404295	39.6485	55.001	28.0163	39.7714	0.000539062	37.6765	54.5005	-10.8	0.0446561	24.2119	 42
DATA	1760623355	411652088	187162	0	"lab-3_baseline"	2025-10-16	14:02:35	228.36264	1.6470039	39.6493	55.001	28.0151	39.7714	0.000540091	37.6753	54.5005	12.5	0.0446561	24.2126	239
DATA	1760623356	411538124	187172	0	""	2025-10-16	14:02:36	228.04553	1.7103888	39.6488	55.001	28.0173	39.7714	0.000540412	37.6735	54.5005	-18.8	0.0446561	24.2122	244
DATA	1760623357	411538124	187182	0	""	2025-10-16	14:02:37	227.12413	1.5973307	39.6491	55.001	28.0148	39.7714	0.000540607	37.6755	54.5005	55.3	0.0446561	24.2119	200
DATA	1760623358	411538124	187192	0	""	2025-10-16	14:02:38	227.01402	1.7539035	39.6498	55.001	28.0173	39.7714	0.000539911	37.6746	54.5005	10.3	0.0446561	24.211	142
DATA	1760623359	411429166	187202	0	""	2025-10-16	14:02:39	226.72623	1.7169397	39.6494	55.001	28.014	39.7714	0.000539198	37.6768	54.5005	-4.2	0.0446561	24.2119	172
DATA	1760623360	411429166	187212	0	""	2025-10-16	14:02:40	226.61147	1.5980608	39.6485	55.001	28.0153	39.7714	0.000539882	37.6774	54.5005	-0.5	0.0446561	24.2118	197
DATA	1760623361	411429166	187222	0	""	2025-10-16	14:02:41	225.97702	1.6396794	39.6501	55.001	28.0143	39.7714	0.000541104	37.677	54.5005	48.9	0.0446561	24.2118	148
DATA	1760623362	411317110	187232	0	""	2025-10-16	14:02:42	225.79541	1.6326638	39.6491	55.001	28.0148	39.7714	0.00053923	37.6752	54.5005	-27.2	0.0446561	24.2124	179
DATA	1760623363	411317110	187242	0	""	2025-10-16	14:02:43	225.61591	1.5338497	39.6493	55.001	28.015	39.7714	0.000538958	37.6787	54.5005	26.8	0.0446561	24.2126	164
DATA	1760623364	411317110	187252	0	""	2025-10-16	14:02:44	225.2261	1.5677052	39.6486	55.001	28.0155	39.7714	0.000540864	37.6771	54.5005	-6.4	0.0446561	24.2127	130
DATA	1760623365	411210060	187262	0	""	2025-10-16	14:02:45	224.89934	1.7548048	39.6486	55.001	28.0131	39.7714	0.00054149	37.6767	54.5005	-12.3	0.0446561	24.2121	187
DATA	1760623366	411210060	187272	0	""	2025-10-16	14:02:46	224.54707	1.5868459	39.6491	55.001	28.0133	39.7714	0.000539449	37.6789	54.5005	41.6	0.0446561	24.2119	217
DATA	1760623367	411210060	187282	0	""	2025-10-16	14:02:47	224.2972	1.6311067	39.6493	55.001	28.0153	39.7714	0.000540079	37.6771	54.5005	23.4	0.0446561	24.2116	129
DATA	1760623368	411088943	187292	0	""	2025-10-16	14:02:48	223.91624	1.5621543	39.6499	55.001	28.0131	39.7714	0.000539701	37.676	54.5005	18.7	0.0446561	24.2118	167
DATA	1760623369	411088943	187302	0	""	2025-10-16	14:02:49	223.65878	1.7034919	39.649	55.001	28.0135	39.7714	0.0005408	37.6783	54.5005	14.7	0.0446561	24.2124	 69
DATA	1760623370	411088943	187312	0	""	2025-10-16	14:02:50	223.15703	1.6451257	39.6499	55.001	28.0159	39.7714	0.000540146	37.678	54.5005	20	0.0446561	24.2119	 44
DATA	1760623371	410973072	187322	0	""	2025-10-16	14:02:51	222.88329	1.7081813	39.6493	55.001	28.0159	39.7714	0.000539704	37.6752	54.5005	15.3	0.0446561	24.2122	197
DATA	1760623372	410973072	187332	0	""	2025-10-16	14:02:52	222.57521	1.6183563	39.6491	55.001	28.0159	39.7714	0.000539608	37.6779	54.5005	11.6	0.0446561	24.2122	203
DATA	1760623373	410973072	187342	0	""	2025-10-16	14:02:53	222.3735	1.6468399	39.6491	55.001	28.0174	39.7714	0.000538959	37.6739	54.5005	-62.9	0.0446561	24.2122	224
DATA	1760623374	410866975	187352	0	""	2025-10-16	14:02:54	221.83681	1.6587132	39.6493	55.001	28.0148	39.7714	0.000539527	37.675	54.5005	5.8	0.0446561	24.2121	124
DATA	1760623375	410866975	187362	0	""	2025-10-16	14:02:55	221.62433	1.5738138	39.6493	55.001	28.0146	39.7714	0.000539611	37.6773	54.5005	-10.9	0.0446561	24.2116	  5
DATA	1760623376	410866975	187372	0	""	2025-10-16	14:02:56	220.99745	1.704662	39.6486	55.001	28.0136	39.7714	0.000539434	37.6769	54.5005	-1.4	0.0446561	24.2119	180
DATA	1760623377	410752058	187382	0	""	2025-10-16	14:02:57	220.87238	1.6052096	39.6496	55.001	28.0145	39.7714	0.000540405	37.6767	54.5005	-15.8	0.0446561	24.2118	  3
DATA	1760623378	410752058	187392	0	""	2025-10-16	14:02:58	220.75911	1.6548001	39.6491	55.001	28.0145	39.7714	0.00053985	37.6768	54.5005	29.2	0.0446561	24.2121	161
DATA	1760623379	410752058	187402	0	""	2025-10-16	14:02:59	220.68613	1.6820967	39.6498	55.001	28.0141	39.7714	0.00053865	37.6786	54.5005	3.9	0.0446561	24.2129	129
DATA	1760623380	410634994	187412	0	""	2025-10-16	14:03:00	220.28574	1.6599658	39.6493	55.001	28.0145	39.7714	0.000539736	37.675	54.5005	23.8	0.0446561	24.2126	171
DATA	1760623381	410634994	187422	0	""	2025-10-16	14:03:01	219.86002	1.6281413	39.6493	55.001	28.0151	39.7714	0.000538699	37.6752	54.5005	-6.8	0.0446561	24.2124	199
DATA	1760623382	410634994	187432	0	""	2025-10-16	14:03:02	219.5246	1.6230588	39.6491	55.001	28.0164	39.7714	0.000539692	37.6741	54.5005	5.5	0.0446561	24.2121	104
DATA	1760623383	410525083	187442	0	""	2025-10-16	14:03:03	219.06247	1.6272529	39.6491	55.001	28.0166	39.7714	0.000539828	37.6739	54.5005	-47	0.0446561	24.2119	163
DATA	1760623384	410525083	187452	0	""	2025-10-16	14:03:04	218.80138	1.6571417	39.6496	55.001	28.0155	39.7714	0.000539695	37.6767	54.5005	0.5	0.0446561	24.2119	165
DATA	1760623385	410525083	187462	0	""	2025-10-16	14:03:05	218.53395	1.7036157	39.6493	55.001	28.0143	39.7714	0.000538992	37.6753	54.5005	-4.9	0.0446561	24.2119	212
DATA	1760623386	410412073	187472	0	""	2025-10-16	14:03:06	218.38463	1.6808463	39.6494	55.001	28.0143	39.7714	0.000539067	37.6763	54.5005	-5.4	0.0446561	24.2121	199
DATA	1760623387	410412073	187482	0	""	2025-10-16	14:03:07	218.12662	1.6650677	39.6488	55.001	28.0143	39.7714	0.000538036	37.6758	54.5005	-21.7	0.0446561	24.2121	248
DATA	1760623388	410412073	187492	0	""	2025-10-16	14:03:08	218.07207	1.7121737	39.6501	55.001	28.0151	39.7714	0.000538229	37.6753	54.5005	-31.2	0.0446561	24.2121	221
DATA	1760623389	410300970	187502	0	""	2025-10-16	14:03:09	217.29163	1.7251589	39.6494	55.001	28.014	39.7714	0.000539731	37.6794	54.5005	42.2	0.0446561	24.2119	159
DATA	1760623390	410300970	187512	0	""	2025-10-16	14:03:10	216.93871	1.7385297	39.6488	55.001	28.0136	39.7714	0.000540597	37.6757	54.5005	-20.9	0.0446561	24.2124	255
DATA	1760623391	410300970	187522	0	""	2025-10-16	14:03:11	216.53242	1.6315383	39.6499	55.001	28.0135	39.7714	0.000539746	37.6765	54.5005	1.1	0.0446561	24.2121	133
DATA	1760623392	410190105	187532	0	""	2025-10-16	14:03:12	216.44016	1.6580563	39.6488	55.001	28.0126	39.7714	0.000540132	37.6776	54.5005	6.6	0.0446561	24.2116	131
DATA	1760623393	410190105	187542	0	""	2025-10-16	14:03:13	216.32738	1.7686311	39.6499	55.001	28.0135	39.7714	0.000540529	37.6775	54.5005	-18.4	0.0446561	24.2113	243
DATA	1760623394	410190105	187552	0	""	2025-10-16	14:03:14	216.2318	1.6885415	39.6493	55.001	28.0145	39.7714	0.000540207	37.6751	54.5005	9.3	0.0446561	24.2116	 85
DATA	1760623395	410069942	187562	0	""	2025-10-16	14:03:15	215.79213	1.6047875	39.6491	55.001	28.0151	39.7714	0.00054003	37.6748	54.5005	-5.9	0.0446561	24.2127	153
DATA	1760623396	410069942	187572	0	""	2025-10-16	14:03:16	215.59056	1.5563865	39.6488	55.001	28.0163	39.7714	0.000539741	37.6733	54.5005	6.8	0.0446561	24.2126	182
DATA	1760623397	410069942	187582	0	""	2025-10-16	14:03:17	215.02223	1.7212429	39.6488	55.001	28.0155	39.7714	0.000538529	37.6744	54.5005	-12.7	0.0446561	24.2122	249
DATA	1760623398	409956932	187592	0	""	2025-10-16	14:03:18	215.17368	1.6167186	39.6494	55.001	28.013	39.7714	0.000539851	37.6767	54.5007	5.8	0.0446561	24.2127	151
DATA	1760623399	409956932	187602	0	""	2025-10-16	14:03:19	214.18748	1.5780363	39.6488	55.001	28.0136	39.7714	0.000539462	37.6775	54.5005	24	0.0446561	24.2121	137
DATA	1760623400	409956932	187612	0	""	2025-10-16	14:03:20	214.2563	1.5524679	39.649	55.001	28.0138	39.7714	0.000539346	37.6759	54.5005	-45.8	0.0446561	24.2119	166
DATA	1760623401	409849166	187622	0	""	2025-10-16	14:03:21	214.01756	1.5780715	39.6486	55.001	28.0118	39.7714	0.000539096	37.6776	54.5008	39.3	0.0446561	24.2118	222
DATA	1760623402	409849166	187632	0	""	2025-10-16	14:03:22	213.62082	1.6308388	39.6486	55.001	28.0123	39.7714	0.000538963	37.6766	54.5008	-8.2	0.0446561	24.2126	214
DATA	1760623403	409849166	187642	0	""	2025-10-16	14:03:23	213.59579	1.5839221	39.6491	55.001	28.0117	39.7714	0.000540389	37.6779	54.5006	9.5	0.0446561	24.2129	186
DATA	1760623404	409737110	187652	0	""	2025-10-16	14:03:24	213.23463	1.5377722	39.6491	55.001	28.0117	39.7714	0.000539358	37.6772	54.5005	-33.1	0.0446561	24.2119	241
DATA	1760623405	409737110	187662	0	""	2025-10-16	14:03:25	212.78799	1.626578	39.649	55.001	28.0097	39.7714	0.000541207	37.6809	54.5005	43.7	0.0446561	24.2122	119
DATA	1760623406	409737110	187672	0	"6ppm-5_1"	2025-10-16	14:03:26	212.52847	1.5682704	39.6488	55.001	28.0113	39.7714	0.000540463	37.6789	54.5005	46.2	0.0446561	24.2126	 71
DATA	1760623407	409621000	187682	0	"6ppm-5_1"	2025-10-16	14:03:27	212.22156	1.626702	39.6494	55.001	28.0128	39.7714	0.000540029	37.6766	54.5005	32.1	0.0446561	24.2126	243
DATA	1760623408	409621000	187692	0	"6ppm-5_1"	2025-10-16	14:03:28	212.10994	1.5889492	39.6493	55.001	28.015	39.7714	0.000539354	37.6745	54.5005	-9.4	0.0446561	24.2122	 19
DATA	1760623409	409621000	187702	0	"6ppm-5_1"	2025-10-16	14:03:29	212.03589	1.8208722	39.649	55.001	28.0148	39.7714	0.000539116	37.6745	54.5005	-16.1	0.0446561	24.2119	 48
DATA	1760623410	409506082	187712	0	"6ppm-5_1"	2025-10-16	14:03:30	211.44885	1.7289217	39.6499	55.001	28.0136	39.7714	0.000539518	37.6766	54.5005	8.5	0.0446561	24.2118	 29
DATA	1760623411	409506082	187722	0	"6ppm-5_1"	2025-10-16	14:03:31	211.35515	1.7021664	39.6494	55.001	28.0131	39.7714	0.000540759	37.6755	54.5005	-9.2	0.0446561	24.2111	 35
DATA	1760623412	409506082	187732	0	"6ppm-5_1"	2025-10-16	14:03:32	211.20081	1.6524452	39.649	55.001	28.012	39.7714	0.000539666	37.6771	54.5005	11.3	0.0446561	24.2129	195
DATA	1760623413	409393072	187742	0	"6ppm-5_1"	2025-10-16	14:03:33	210.55125	1.5574743	39.6491	55.001	28.0107	39.7714	0.000540517	37.6781	54.5005	-4.8	0.0446561	24.2122	 45
DATA	1760623414	409393072	187752	0	"6ppm-5_1"	2025-10-16	14:03:34	210.6355	1.6223803	39.6488	55.001	28.0105	39.7714	0.000540179	37.6781	54.5005	25.6	0.0446561	24.2122	  2
DATA	1760623415	409393072	187762	0	"6ppm-5_1"	2025-10-16	14:03:35	210.34831	1.5688872	39.6496	55.001	28.0126	39.7714	0.000540889	37.676	54.5005	-8.1	0.0446561	24.2127	 30
DATA	1760623416	409289121	187772	0	"6ppm-5_1"	2025-10-16	14:03:36	209.66721	1.7026819	39.6493	55.001	28.0097	39.7714	0.000541228	37.6779	54.5005	-4.4	0.0446561	24.2121	 75
DATA	1760623417	409289121	187782	0	"6ppm-5_1"	2025-10-16	14:03:37	209.86252	1.5642008	39.6488	55.001	28.013	39.7714	0.000540428	37.675	54.5005	4.5	0.0446561	24.2121	169
DATA	1760623418	409289121	187792	0	"6ppm-5_1"	2025-10-16	14:03:38	209.40553	1.5097411	39.6493	55.001	28.0122	39.7714	0.000539386	37.6777	54.5005	-18	0.0446561	24.2119	 31
DATA	1760623419	409173965	187802	0	"6ppm-5_1"	2025-10-16	14:03:39	209.10236	1.7659328	39.6493	55.001	28.013	39.7714	0.000540057	37.6767	54.5005	48.5	0.0446561	24.2119	 35
DATA	1760623420	409173965	187812	0	"6ppm-5_1"	2025-10-16	14:03:40	209.40154	1.6434715	39.6483	55.001	28.014	39.7714	0.000539462	37.6743	54.5005	-53.1	0.0446561	24.2124	 47
DATA	1760623421	409173965	187822	0	"6ppm-5_1"	2025-10-16	14:03:41	208.60484	1.6062576	39.6488	55.001	28.0117	39.7714	0.000540018	37.6775	54.5005	1.2	0.0446561	24.2121	  8
DATA	1760623422	409060001	187832	0	"6ppm-5_1"	2025-10-16	14:03:42	208.56932	1.6309907	39.6488	55.001	28.0113	39.7714	0.000541068	37.6784	54.5005	11.9	0.0446561	24.2127	 56
DATA	1760623423	409060001	187842	0	"6ppm-5_1"	2025-10-16	14:03:43	208.35274	1.7131613	39.6493	55.001	28.013	39.7714	0.000539228	37.6737	54.5005	-13.9	0.0446561	24.2119	 41
DATA	1760623424	409060001	187852	0	"6ppm-5_1"	2025-10-16	14:03:44	207.66866	1.6104794	39.6494	55.001	28.0107	39.7714	0.000540472	37.6775	54.5005	25.2	0.0446561	24.2122	 56
DATA	1760623425	408940076	187862	0	"6ppm-5_1"	2025-10-16	14:03:45	207.29243	1.5090333	39.6491	55.001	28.0112	39.7714	0.000539575	37.6788	54.5005	-0.6	0.0446561	24.2126	 64
DATA	1760623426	408940076	187872	0	"6ppm-5_1"	2025-10-16	14:03:46	207.42915	1.6583515	39.6498	55.001	28.0102	39.7714	0.000540143	37.6772	54.5005	37.8	0.0446561	24.2115	 73
DATA	1760623427	408940076	187882	0	"6ppm-5_1"	2025-10-16	14:03:47	206.88911	1.5503451	39.6494	55.001	28.0125	39.7714	0.000539535	37.6751	54.5005	-13.9	0.0446561	24.2118	125
DATA	1760623428	408827066	187892	0	"6ppm-5_1"	2025-10-16	14:03:48	206.74045	1.5797199	39.649	55.001	28.0103	39.7714	0.000539818	37.6781	54.5005	17.2	0.0446561	24.2116	 49
DATA	1760623429	408827066	187902	0	"6ppm-5_1"	2025-10-16	14:03:49	206.57188	1.557199	39.649	55.001	28.0102	39.7714	0.0005396	37.6773	54.5005	3.3	0.0446561	24.2129	 94
DATA	1760623430	408827066	187912	0	"6ppm-5_1"	2025-10-16	14:03:50	206.43634	1.6712691	39.6486	55.001	28.0108	39.7714	0.000539206	37.6766	54.5005	14	0.0446561	24.2122	219
DATA	1760623431	408721923	187922	0	"6ppm-5_1"	2025-10-16	14:03:51	205.92923	1.6038952	39.6491	55.001	28.0113	39.7714	0.000537789	37.677	54.5005	-14	0.0446561	24.2126	224
DATA	1760623432	408721923	187932	0	"6ppm-5_1"	2025-10-16	14:03:52	205.60553	1.6123044	39.6491	55.001	28.0102	39.7714	0.000539573	37.678	54.5005	-9.8	0.0446561	24.2119	  4
DATA	1760623433	408721923	187942	0	"6ppm-5_1"	2025-10-16	14:03:53	205.53806	1.5421746	39.6493	55.001	28.01	39.7714	0.00053939	37.6767	54.5005	10.5	0.0446561	24.2118	172
DATA	1760623434	408601999	187952	0	"6ppm-5_1"	2025-10-16	14:03:54	205.07375	1.6499544	39.6488	55.001	28.013	39.7714	0.000537289	37.6745	54.5005	9.1	0.0446561	24.2115	254
DATA	1760623435	408601999	187962	0	"6ppm-5_1"	2025-10-16	14:03:55	204.96532	1.6747801	39.6493	55.001	28.0098	39.7714	0.000540177	37.678	54.5005	13.1	0.0446561	24.2119	 40
DATA	1760623436	408601999	187972	0	"6ppm-5_1"	2025-10-16	14:03:56	204.99501	1.5497946	39.649	55.001	28.0095	39.7714	0.000538774	37.6765	54.5005	2.7	0.0446561	24.2122	 10
DATA	1760623437	408497095	187982	0	"6ppm-5_1"	2025-10-16	14:03:57	204.55682	7.602962	39.649	55.001	28.0112	39.7714	0.000539132	37.6736	54.5005	32	0.0446561	24.2122	137
DATA	1760623438	408497095	187992	0	"6ppm-5_1"	2025-10-16	14:03:58	203.78896	85.936539	39.649	55.001	28.0131	39.7714	0.000537893	37.667	54.5005	-19.1	0.0446561	24.2122	 66
DATA	1760623439	408497095	188002	0	"6ppm-5_1"	2025-10-16	14:03:59	202.53471	183.51227	39.6485	55.001	28.0131	39.7714	0.000529461	37.6576	54.5005	15.1	0.0446561	24.2124	 63
DATA	1760623440	408378839	188012	0	"6ppm-5_1"	2025-10-16	14:04:00	205.23984	150.25983	39.6498	55.001	28.0146	39.7714	0.000528025	37.6605	54.5005	22.2	0.0446561	24.2121	 54
DATA	1760623441	408378839	188022	0	"6ppm-5_1"	2025-10-16	14:04:01	218.22868	83.855209	39.6494	55.001	28.0153	39.7714	0.000532416	37.6645	54.5005	-56.5	0.0446561	24.2124	123
DATA	1760623442	408378839	188032	0	"6ppm-5_1"	2025-10-16	14:04:02	240.09476	47.087654	39.6493	55.001	28.0125	39.7714	0.000534811	37.6693	54.5005	-12.8	0.0446561	24.2116	120
DATA	1760623443	408267021	188042	0	"6ppm-5_1"	2025-10-16	14:04:03	260.42862	30.425117	39.6491	55.001	28.011	39.7714	0.000536624	37.6738	54.5005	17.3	0.0446561	24.2119	245
DATA	1760623444	408267021	188052	0	"6ppm-5_1"	2025-10-16	14:04:04	273.06451	21.86121	39.6491	55.001	28.011	39.7714	0.000537016	37.6725	54.5005	7.8	0.0446561	24.2119	144
DATA	1760623445	408267021	188062	0	"6ppm-5_1"	2025-10-16	14:04:05	277.37967	16.448145	39.6491	55.001	28.0113	39.7714	0.000538385	37.6733	54.5005	-18.5	0.0446561	24.2119	123
DATA	1760623446	408159017	188072	0	"6ppm-5_1"	2025-10-16	14:04:06	275.97311	12.603101	39.6501	55.001	28.0103	39.7714	0.000539148	37.6736	54.5005	-15.5	0.0446561	24.2126	 86
DATA	1760623447	408159017	188082	0	"6ppm-5_1"	2025-10-16	14:04:07	271.10129	9.8772936	39.6498	55.001	28.0098	39.7714	0.000539728	37.6758	54.5005	52.3	0.0446561	24.2126	104
DATA	1760623448	408159017	188092	0	"6ppm-5_1"	2025-10-16	14:04:08	264.44788	7.9746451	39.6501	55.001	28.0112	39.7714	0.000538967	37.6753	54.5005	-15.6	0.0446561	24.2126	137
DATA	1760623449	408036947	188102	0	"6ppm-5_1"	2025-10-16	14:04:09	258.31924	6.4274616	39.6498	55.001	28.0097	39.7714	0.000539424	37.6732	54.5005	12.4	0.0446561	24.2118	 85
DATA	1760623450	408036947	188112	0	"6ppm-5_1"	2025-10-16	14:04:10	251.65594	5.4169545	39.6496	55.001	28.0095	39.7714	0.000541367	37.6771	54.5005	22.7	0.0446561	24.2119	 79
DATA	1760623451	408036947	188122	0	"6ppm-5_1"	2025-10-16	14:04:11	245.63135	4.5369658	39.6488	55.001	28.0095	39.7714	0.000539657	37.6764	54.5005	9.9	0.0446561	24.2118	 51
DATA	1760623452	407927036	188132	0	"6ppm-5_1"	2025-10-16	14:04:12	240.31937	3.9869778	39.6494	55.001	28.011	39.7714	0.000538764	37.6743	54.5005	-16.5	0.0446561	24.2119	 82
DATA	1760623453	407927036	188142	0	"6ppm-5_1"	2025-10-16	14:04:13	235.33646	3.4570737	39.6496	55.001	28.0098	39.7714	0.000539728	37.6761	54.5005	13.7	0.0446561	24.2121	 80
DATA	1760623454	407927036	188152	0	"6ppm-5_1"	2025-10-16	14:04:14	231.30391	3.1291022	39.6499	55.001	28.0115	39.7714	0.000538802	37.6746	54.5005	7.8	0.0446561	24.2119	  8
DATA	1760623455	407820940	188162	0	"6ppm-5_1"	2025-10-16	14:04:15	227.43034	2.8444462	39.6491	55.001	28.0118	39.7714	0.00053883	37.6738	54.5005	-7.7	0.0446561	24.2124	 13
DATA	1760623456	407820940	188172	0	"6ppm-5_1"	2025-10-16	14:04:16	224.44154	2.6453228	39.6498	55.001	28.0118	39.7714	0.00053823	37.674	54.5005	-53.2	0.0446561	24.2126	  7
DATA	1760623457	407820940	188182	0	"6ppm-5_1"	2025-10-16	14:04:17	221.22632	2.5481842	39.6491	55.001	28.0107	39.7714	0.000539285	37.6754	54.5005	12.9	0.0446561	24.2127	 67
DATA	1760623458	407700061	188192	0	"6ppm-5_1"	2025-10-16	14:04:18	219.09393	2.3748996	39.6491	55.001	28.0113	39.7714	0.000538993	37.6741	54.5005	-16.1	0.0446561	24.2126	129
DATA	1760623459	407700061	188202	0	"6ppm-5_1"	2025-10-16	14:04:19	216.69505	2.2749598	39.6498	55.001	28.009	39.7714	0.000539328	37.676	54.5005	47.1	0.0446561	24.2115	241
DATA	1760623460	407700061	188212	0	"6ppm-5_1"	2025-10-16	14:04:20	214.58485	2.2615371	39.6496	55.001	28.0107	39.7714	0.000539172	37.6743	54.5005	-31.8	0.0446561	24.2119	 94
